OG,Past_1,Past_2,Past_3,Past_4
OG0010680,96,225.799,186,922.997
OG0010681,6,14,21,95.955
OG0010682,28.029,135.154,92,370.654
OG0010683,31,88.247,50,201
OG0010685,167,469.887,278.818,1314.999
OG0010686,97,238.389,140,939.667
OG0010687,25,56.249,20,213
OG0010688,126,219.763,150,727.759
OG0010689,29,33.213,36,305.008
OG0010690,141,171.108,64,448.998
OG0010692,26,40,78,131.036
OG0010694,36,102.415,80,230.298
OG0010695,5,26.782,21,49
OG0010696,64,179.428,98,495.462
OG0010697,683,865.167,280,1359.59
OG0010698,45,173.409,96,434
OG0010699,20,76.83,52,226.287
OG0010700,91,245.897,129,643.392
OG0010701,32,50.46,63,303
OG0010702,21,46.428,51,243.066
OG0010703,34,73.973,41,168.001
OG0010704,188.406,663.519,244.244,974.895
OG0010705,139,373.466,198.014,699.005
OG0010706,4,8.559,2,77.489
OG0010707,49,100.628,137,465.024
OG0010708,78,155.197,118,287
OG0010709,123,254.751,221.207,524.141
OG0010710,16,86.776,48,227
OG0010711,39,79.309,73,373
OG0010712,25,46.823,23,121
OG0010713,63,130.203,82,327.641
OG0010714,59,142.092,133,248.013
OG0010715,47,140.956,98,196
OG0010717,785.054,2117.331,1348.724,5525.132
OG0010718,38,34.101,77,219
OG0010719,10,13.069,16,117.149
OG0010721,288,775.024,853.719,2974.445
OG0010722,39,113.538,72,250
OG0010726,114,286.888,115,538.951
OG0010727,25,47.483,36,228.032
OG0010728,27,104.791,81.001,559.004
OG0010729,164,319.384,228.997,646.519
OG0010731,207,664.325,488,995.203
OG0010734,106,346.612,125,1511.129
OG0010735,7,12.076,4,27.01
OG0010736,40,112.764,78,379.73
OG0010737,110,275.059,233,1103.633
OG0010738,31,45.755,19,72
OG0010739,179,346.626,250,1752
OG0010740,92,206.599,104,288.458
OG0010742,295,610.233,370.748,3145.524
OG0010743,28,67.095,33,107
OG0010744,185,436.246,206.326,430.995
OG0010745,79,193.171,105.868,428.001
OG0010746,26,48.141,65,265.021
OG0010747,61,122.154,69.361,253.036
OG0010748,1752.348,4362.834,1903.814,6076.322
OG0010749,59,160.878,131,448.363
OG0010750,29,79.762,56,199
OG0010751,51,214.233,125,608.438
OG0010752,419.019,1677.695,913.774,2006.234
OG0010753,22,99.716,108,220.518
OG0010754,151,225.39,179,476.41
OG0010760,72,172.464,145,396
OG0010761,21,69.531,58,196
OG0010762,43,114.065,65,294.195
OG0010763,26,52.357,36.014,109
OG0010764,78,351.24,190,569.233
OG0010765,822,1407.5,963.665,3756.925
OG0010766,46,103.172,68,226.978
OG0010767,547,1538.341,1459.164,4296.052
OG0010768,142,346.352,215,1079.224
OG0010769,65,179.574,136.05,635
OG0010770,565.339,1504.774,999.819,3554.075
OG0010771,70,149.996,79.999,283.184
OG0010772,208,585.568,415,986.584
OG0010773,95,327.829,184.282,800.35
OG0010774,3,17.045,11,90
OG0010775,64,405.798,148,657.728
OG0010776,3.052,6.011,19,80.001
OG0010777,57,60.175,65.857,733.503
OG0010778,124,298.541,138,476.574
OG0010780,31,75.897,49,144
OG0010781,94,171.632,94.952,435.464
OG0010782,16,82.856,49,631.957
OG0010783,338,1021.981,635.459,1004.12
OG0010786,14,59.326,26,108.976
OG0010787,265,312.285,506.009,1885.207
OG0010788,56,138.273,147,558
OG0010789,124,242.587,224,857.998
OG0010790,23,94.111,64,190
OG0010791,114,162.407,121.078,596
OG0010792,43,74.837,43,161.226
OG0010793,22,44.175,37,162
OG0010794,28,60.286,77,226
OG0010795,1,6,3,20
OG0010796,33,98.612,30,87
OG0010797,31,71.073,68,160
OG0010798,30,77.245,64,230
OG0010799,189,259.693,304.002,1162.209
OG0010800,72.104,89.033,60,281
OG0010801,14,35.391,18,85
OG0010802,112.211,338.592,179,454.707
OG0010803,108,324.565,245,884.778
OG0010804,26,92.935,92,427
OG0010805,236.815,711.692,313.066,939.36
OG0010806,194,780.803,220,1046
OG0010807,38,33.288,74,250.267
OG0010808,49,63.363,33,272
OG0010809,3,23,6,86.605
OG0010811,9,15.67,20,59.216
OG0010813,237,490.699,403.195,1620.005
OG0010814,79,253.269,139.016,536.751
OG0010816,133,211.938,143,695.984
OG0010817,18,80.981,52,154
OG0010818,15,84.821,70.574,483.447
OG0010819,22,42.919,26,128
OG0010820,0,0,1,469.005
OG0010822,183,343.899,255,1154.524
OG0010823,210,572.061,320.021,1536.009
OG0010824,57,150.631,106,553.001
OG0010825,56,116.661,69,378
OG0010826,5,12.964,10,55.003
OG0010827,63,188.272,158.044,708.993
OG0010828,147.014,288.467,150.858,561.492
OG0010829,7,51.527,29,49
OG0010830,22.297,57.742,31.501,106.79
OG0010831,126,319.842,210,793.533
OG0010832,16,68.282,52,155
OG0010833,46,130.867,68,393
OG0010834,6,2,2,15
OG0010835,154,272.726,201.38,1126.009
OG0010836,60,128.255,84.011,412
OG0010837,49,109.575,88,197.863
OG0010838,6,16.991,5,37
OG0010839,71,99.327,81,461.03
OG0010840,25,20.009,34,497.669
OG0010841,46,85.774,52,234.027
OG0010842,11,22.786,17,34
OG0010843,0,14.005,13,24
OG0010844,222,588.59,451,1340.95
OG0010845,189.002,194.288,144.009,1438.234
OG0010846,87,457.399,709,1041.196
OG0010847,58,152.303,111,655.58
OG0010848,466.848,978.12,539.018,2930.985
OG0010849,277,837.196,477.311,1374.68
OG0010850,12,53.124,48,423
OG0010852,12,55.417,40,147.033
OG0010854,23,50.514,38,380
OG0010855,185,389.819,433.146,1089
OG0010856,68,132.173,84,589.041
OG0010857,37,128.552,106,360
OG0010858,74,154.864,100,524
OG0010859,10,39.053,22,96
OG0010860,2,25.029,58,200.018
OG0010861,119,499.141,168.922,817.784
OG0010862,103,321.29,228,1109.745
OG0010863,56,71.907,73,418
OG0010864,53,74.426,68,249.999
OG0010866,152,435.532,483.02,1836.86
OG0010867,53,191.62,169.022,464.642
OG0010868,54,88.445,87,477.98
OG0010869,8,22.475,11,122
OG0010870,11,85.298,25,120
OG0010871,79,156.983,96,462.975
OG0010872,12,57.658,33,52
OG0010873,49,134.491,61,288
OG0010874,356,950.938,718.008,2363.002
OG0010875,181,381.522,333,1204.734
OG0010876,2,5.483,2,12
OG0010877,87,138.04,108.013,489.391
OG0010878,30,85.332,74,298
OG0010880,200,517.335,330.014,1447.023
OG0010881,53,140.753,106,420
OG0010882,89,313.463,318,1312.695
OG0010883,7,25.878,26,3
OG0010884,5.001,23.283,20,92
OG0010885,25,129.995,66,205.024
OG0010886,66,93.801,80,174
OG0010887,136,291.032,233.947,2885.237
OG0010888,272,657.91,422.004,1438.289
OG0010889,574.027,1662.858,863.174,2756.409
OG0010890,198.12,481.346,207.183,912.232
OG0010891,209,548.906,257,887.822
OG0010892,30,50.745,53.003,120
OG0010893,69,150.453,133,863.005
OG0010894,47,43.923,11,59
OG0010895,41,95.429,105,428.997
OG0010896,90,258.419,184,503.001
OG0010897,74,113.172,111,241.631
OG0010898,15,14.874,12,82
OG0010899,530.032,1592.227,1005.803,2666.226
OG0010900,44,66.622,71,393.098
OG0010901,183,389.593,293,1128.303
OG0010902,20,43.113,42,236.001
OG0010903,259,807.542,513.355,2129.497
OG0010904,63,104.599,63,201
OG0010905,95,406.328,162.018,445.014
OG0010906,98,254.912,108,404.656
OG0010907,176,324.397,256,583.007
OG0010908,15,42.939,29,82
OG0010909,114,234.055,130.989,595
OG0010910,269.029,309.663,459,613.766
OG0010911,9,51.374,32,157
OG0010912,67,293.674,145.421,412.189
OG0010913,84,219.303,109,882.986
OG0010914,209,557.795,364,1259.006
OG0010915,15,61.353,21,121.417
OG0010916,16,59.663,26,130.455
OG0010918,296,748.547,630.696,2263.541
OG0010920,47,70.642,40.102,451.69
OG0010921,283,412.85,432,1248.033
OG0010922,116,153.713,117.051,330.836
OG0010923,203.582,484.546,451.604,1374.006
OG0010924,67,141.599,84.944,304
OG0010925,108,281.182,177,934.551
OG0010926,256,738.564,368.003,1496.002
OG0010927,51,109.012,66,378.98
OG0010928,510.019,741.198,703.466,1212.531
OG0010929,38.181,110.962,55,233.005
OG0010930,68.024,456.501,526,4967.364
OG0010931,908.572,2235.456,1494.049,4451.232
OG0010932,45,131.432,93,368.134
OG0010935,123,300.581,220,719.002
OG0010937,61,271.708,162.002,600.975
OG0010938,53,191.535,129,489
OG0010939,126,325.482,154,868.971
OG0010940,121,149.053,207,898.029
OG0010941,32,85.717,50,322.001
OG0010943,43,164.603,93,335.999
OG0010944,15,110.705,99.009,239.858
OG0010945,56,105.397,82,375
OG0010946,73.425,271.732,160,616.466
OG0010947,91,197.524,165,715.459
OG0010948,76,126.867,109,693.414
OG0010949,0,6,1,7
OG0010950,87,231.586,143,501.979
OG0010951,290.072,625.965,470.395,1264.358
OG0010952,28,67.238,47,176
OG0010953,48,166.542,69.957,457.999
OG0010954,14,56.198,16.025,101.003
OG0010955,45,83.272,56,252.966
OG0010956,47.001,176.2,93,458.249
OG0010957,1.996,4.01,1,35.001
OG0010958,90,167.602,135,522.971
OG0010959,105,227.57,102,787.5
OG0010960,20.547,34.178,17,35
OG0010961,81,147.132,175,999.52
OG0010962,137,674.77,353.057,1156
OG0010963,16,32.046,15,86
OG0010964,83,133.344,123,538.402
OG0010965,167,527.38,232.001,899.552
OG0010966,781.005,1946.848,421,3055.086
OG0010968,10,36.717,20,89
OG0010969,47.948,131.105,77,232.903
OG0010971,4,10.216,9,29
OG0010972,27,37.075,35,83
OG0010973,1,2,2,10
OG0010975,278.128,656.246,508,1162.126
OG0010976,9,48.446,29,46
OG0010977,110,509.595,283.003,1027.944
OG0010978,351.011,816.15,607.019,2256.79
OG0010979,3,3.91,0,28
OG0010980,104,352.861,251,688
OG0010981,110,226.609,145,718.467
OG0010982,147,375.791,291,1425.807
OG0010983,47,174.427,112,313
OG0010984,8,45.494,9,33
OG0010985,59,202.913,180,431
OG0010986,62,158.605,74,389
OG0010987,22,38.96,30,174
OG0010988,78,233.43,172.009,759.333
OG0010989,82,235.168,115.225,1036
OG0010990,0,2,1,6
OG0010991,62,163.55,244,517.002
OG0010992,22,49.228,75,296
OG0010993,46,63.001,38,236
OG0010994,7,20.308,17,143
OG0010995,4,20.999,3,19
OG0010996,229,452.828,269,1429.297
OG0010997,31,89.414,73.005,146.287
OG0010998,8,42.932,18,152.004
OG0010999,48,108.236,75,300
OG0011000,115.011,335.145,137,850.474
OG0011001,264,1390.263,724.514,1951.545
OG0011002,58,97.446,101,430.001
OG0011003,112,273.627,189.052,724
OG0011004,387,700.853,453,2769.191
OG0011005,30,133.125,93,330.478
OG0011006,31,98.589,71,259
OG0011007,133,383.465,271,1212.912
OG0011008,0,3.533,2,8
OG0011010,29,140.907,81,206.202
OG0011011,104,228.827,190,772.645
OG0011012,53,129.317,51,276.01
OG0011014,172,371.824,236,817.121
OG0011015,107,317.753,157,554.998
OG0011016,20,67.404,52,179
OG0011017,51,899.491,92,173
OG0011018,607,1203.376,888,3016.979
OG0011019,34,31.704,6,11.006
OG0011020,66,219.881,148.962,584.275
OG0011021,239,629.118,443,1696
OG0011023,442,978.482,667,2111.897
OG0011024,199,408.293,202.005,976.088
OG0011026,70,156.822,83,401.094
OG0011027,19,21.042,16,112
OG0011028,100,363.458,202.612,833.99
OG0011029,2.417,32.285,8.589,14.602
OG0011032,166,468.548,210,918.825
OG0011033,108,242.874,179,526.986
OG0011034,106,165.479,98.074,436.327
OG0011035,72,169.172,86,435
OG0011036,43,65.448,45,184
OG0011037,2,17.032,0,80
OG0011038,100,275.891,289,783.547
OG0011039,333.158,450.597,430,1273.033
OG0011042,11,43.611,37,110
OG0011043,264,427.61,376,1709.454
OG0011044,79,201.823,143,286.096
OG0011045,74,106.445,107,413.673
OG0011047,613,1099.594,926.873,3149.555
OG0011048,94.049,221.751,245.979,854.219
OG0011049,0,3.98,0,1
OG0011050,14,28.367,38,171
OG0011051,151,359.441,419.222,1012.467
OG0011052,63,219.887,131.26,367.776
OG0011053,59,211.822,218,623.612
OG0011054,392.026,667.52,699.144,2221.683
OG0011055,68,198.694,163.134,586.589
OG0011056,103,237.231,263,2122.296
OG0011057,10,3,4,19.994
OG0011058,1593.423,3246.923,2440.795,9876.899
OG0011059,51,84.216,84,253.002
OG0011060,20,80.471,51,241.344
OG0011061,54,72.623,57,382
OG0011062,1,14.06,9,52
OG0011063,46,208.939,113,520.441
OG0011064,390,725.731,392.238,2120.097
OG0011065,16,32.376,15,72
OG0011066,29,97.393,63,221.624
OG0011067,29,54.573,41,153.139
OG0011068,50,141.968,95,97
OG0011069,48,99.004,65.155,347.26
OG0011070,36,40.025,21,115
OG0011071,143,201.613,249.954,925.961
OG0011072,61,178.302,124,419.973
OG0011073,66,218.433,181.225,506.783
OG0011075,63,137.296,126,419.207
OG0011076,445,676.295,528.512,1783.648
OG0011077,33,78.944,77.006,98
OG0011078,683.034,2151.596,1629.064,5411.22
OG0011079,51,144.135,85,288
OG0011080,485,990.815,969,2206.291
OG0011081,32,65.633,35,191.985
OG0011082,411,895.899,608,2671.266
OG0011083,107.002,182.814,104,495
OG0011084,272.998,878.356,650.219,1818.13
OG0011085,86,473.804,300,913.092
OG0011086,37,135.244,92.009,399.52
OG0011087,14,37.843,36,85.998
OG0011088,30,56.436,54,182.221
OG0011089,74,214.363,129.001,671.002
OG0011091,59,127.992,148.905,279.004
OG0011092,7,7.254,12,84
OG0011093,136,161.693,161,632
OG0011094,99,60.97,174,551
OG0011095,15,56.229,55.126,181
OG0011096,2,4,7,27
OG0011098,72,139.695,59,355.964
OG0011099,28,108.964,60,192
OG0011100,0,5.002,4,30
OG0011101,100.006,164.356,164,660.044
OG0011103,44,104.4,80,269
OG0011104,116,403.092,215,761.944
OG0011105,35,106.763,43,154.3
OG0011106,91,209.868,149,727.003
OG0011107,34,71.615,45,202
OG0011108,48,123.886,111,339
OG0011109,2,20.514,17,37
OG0011110,65,220.408,125,467.427
OG0011111,45,119.016,93,290
OG0011112,208,704.567,750.518,2017.421
OG0011113,47,132.93,113,413.32
OG0011114,22,69.629,51,175.177
OG0011115,80,211.501,146.002,777.014
OG0011116,38,212.895,84.972,257.32
OG0011119,52,78.187,73,209
OG0011120,61,141.958,146,382.967
OG0011121,30,50.547,40,190.127
OG0011122,221,467.651,382,1483.182
OG0011123,112,341.342,206.794,1613.744
OG0011124,399,1171.502,542,2574.652
OG0011125,55,136.5,61.277,296.667
OG0011126,85,78.973,26,342
OG0011127,15,38.615,31,104.83
OG0011128,65,83.367,70,236
OG0011129,56.237,60.471,119,1443.055
OG0011130,785,2355.219,833,7109.787
OG0011131,112,351.166,258,828
OG0011132,24,43.362,36.514,234.002
OG0011133,162,369.155,330,878
OG0011134,25,81.95,75,272
OG0011135,3,24.055,21.154,129
OG0011136,96.448,275.786,170,609
OG0011137,54,88.192,94,397.31
OG0011138,77,225.774,132,294
OG0011139,41,127.341,67.018,212
OG0011140,92,188.201,115,849.583
OG0011141,90,168.196,141,504.125
OG0011142,63.021,104.506,99,288
OG0011143,459,623.505,306.071,4524.953
OG0011144,25,67.158,71,229.303
OG0011145,24,41.176,36,162.859
OG0011146,164,379.48,267,792.024
OG0011147,459,1131.057,839,3693.074
OG0011148,39,94.109,75.283,286
OG0011149,138,389.195,307.016,1104.918
OG0011150,45,151.639,155,474.001
OG0011151,83,176.995,84,360.566
OG0011153,38,89.582,63,318.989
OG0011154,14,94.55,37,231
OG0011155,125,218.941,206,721
OG0011156,2,10.001,15,31.205
OG0011157,272,535.225,385,1386.364
OG0011158,214,451.719,384,1377.849
OG0011159,433,1378.293,847.027,3578.397
OG0011160,266,602.043,506,1489.748
OG0011161,111,94.763,307,310
OG0011162,42,10.016,60,156.971
OG0011163,109,194.877,142,658
OG0011165,606,1166.771,747.427,2823.609
OG0011166,35,88.868,56.006,226.58
OG0011168,8,2.002,13,3
OG0011169,509,912.46,636.021,3177.934
OG0011172,100,281.598,164,345
OG0011173,31,91.012,75.355,192.92
OG0011174,977.961,2502.222,1330.358,4882.054
OG0011175,43,84.32,96,304
OG0011176,47,79.463,37,129
OG0011177,16,41.329,14,115
OG0011179,92.302,217.767,109,433.983
OG0011181,27,87.286,56,309
OG0011182,16,51.332,29,124
OG0011183,135,251.229,297,877.525
OG0011184,1188.431,5539.527,1833.259,3719.629
OG0011185,1,0,2,3
OG0011186,246,625.331,373.821,1132.793
OG0011187,511,920.036,742.78,4942.331
OG0011188,31,160.029,59,129.001
OG0011189,14,31.015,38,71
OG0011190,122,331.295,213.12,1055.335
OG0011191,55,150.547,96,343.651
OG0011192,43,100.539,105,379.988
OG0011193,157.597,351.552,227,505.541
OG0011194,31,45.391,36.304,98
OG0011196,88,165.076,154,588.111
OG0011197,1110.045,1703.123,937,5719.176
OG0011198,88,179.257,158.02,456.001
OG0011199,68,151.83,106,342.089
OG0011200,25,48.1,37,181
OG0011201,1,7,0,16
OG0011202,49,164.395,114,528
OG0011204,202,586.628,269.003,417.995
OG0011205,27,53.295,44,294
OG0011206,101,357.073,156,721.994
OG0011207,66.25,66.375,45,231.767
OG0011208,27,70.31,20,140
OG0011209,591.525,691.801,907.001,7106.58
OG0011210,114,331.43,156,809.304
OG0011211,66,262.88,165.018,350
OG0011212,21,38.612,19,199
OG0011213,42,106.316,70,267.001
OG0011214,211.001,494.509,451.113,1933.989
OG0011215,453,1047.376,706.238,2054.496
OG0011217,91,272.85,191,735.417
OG0011218,10,35.048,17,58
OG0011219,27,284.606,73,207.346
OG0011220,435.037,1249.132,740.002,2628.969
OG0011221,70,124.175,103,394
OG0011222,370,1002.686,609.018,1926.605
OG0011224,691,1352.445,904.575,4391.164
OG0011225,174.997,290.061,175.001,802.596
OG0011226,338,958.018,415,1446.602
OG0011227,226,539.145,446,1009.858
OG0011228,46,199.202,65,304
OG0011229,109.012,256.775,124.012,741.523
OG0011231,115.527,246.964,134,402.995
OG0011232,10,25.002,18,150
OG0011233,29,111.95,42.043,291.574
OG0011234,290,429.239,361,1622.621
OG0011235,148,392.465,206.056,356
OG0011236,193,505.205,309.001,1259.23
OG0011237,42,620.575,547.966,913.367
OG0011238,45,144.16,92.005,251
OG0011239,138,254.867,181,569.539
OG0011242,121,298.795,210,918.318
OG0011243,175,374.772,285,1240.216
OG0011244,19,89.127,47,159
OG0011245,117,302.411,153,851.769
OG0011246,143.025,377.135,177,601.007
OG0011247,14,26.633,18,204
OG0011248,48,94.309,144,842.999
OG0011249,58,72.003,103,618.421
OG0011250,171.017,333.168,245,1216.86
OG0011251,2,2,2,5
OG0011252,53,146.699,89,335.339
OG0011253,88,118.312,73,448.007
OG0011254,282,172.448,57,130
OG0011255,82,413.925,348.535,497.038
OG0011256,106,263.181,167,608
OG0011257,146,489.235,418.595,743.005
OG0011258,68,197.377,96.419,323.792
OG0011259,123,198.811,171.991,849.479
OG0011260,73,191.237,157.26,491.112
OG0011261,41,146.522,90,1353.412
OG0011262,449,1593.338,978.155,1354.019
OG0011263,362,1484.228,1512.019,4557.807
OG0011264,289,599.995,344.153,898.019
OG0011265,171,371.854,203.008,876.097
OG0011266,106,305.348,289,845.001
OG0011268,35,216.091,120,517.811
OG0011269,60,139.236,92,420
OG0011270,137.992,299.999,215.018,730
OG0011271,55,267.461,173,664
OG0011273,404,422.484,206,932.355
OG0011274,72,192.918,145.36,568
OG0011275,96,757.682,203,675.324
OG0011276,630,1372.576,1087.043,3427.401
OG0011277,29,75.537,42,76
OG0011278,47,94.628,101,332
OG0011279,73,215.277,120,408.94
OG0011280,284.007,633.654,756.525,1854.996
OG0011281,480.004,1204.336,899.638,4764.107
OG0011283,102,221.586,154,375
OG0011284,30,129.168,174.769,531.459
OG0011286,70.164,198.1,130.329,574.089
OG0011288,148,396.678,337,1170.337
OG0011289,304,764.114,631.101,1973.523
OG0011290,247,816.957,585.173,2067.089
OG0011291,388,1026.342,703.025,4067.568
OG0011292,94.004,265.57,164,979.762
OG0011293,81,176.088,128,447
OG0011294,126,244.539,176,419.326
OG0011295,85,217.09,109,338.1
OG0011296,9,24.899,33,155
OG0011297,77,158.472,212,683.067
OG0011298,55,137.468,99,284
OG0011299,72,147.42,84,510.613
OG0011300,30,82.31,95,361.98
OG0011301,30,23.032,11.279,155.335
OG0011302,310,1199.313,830.414,2099.938
OG0011303,7,12,14,70
OG0011305,248.001,768.283,734.747,2090.33
OG0011306,183,392.678,141.264,851.214
OG0011307,719.002,2480.045,1574.607,3774.944
OG0011309,0,2,2,14
OG0011310,112,165.352,240,1044.282
OG0011313,577.116,1547.473,1010.001,3001.658
OG0011314,4,4,2,30
OG0011315,168,238.123,165,1905.293
OG0011317,1902.032,5052.837,1646.824,5702.594
OG0011318,40,83.963,116,451.658
OG0011319,96,274.649,175,724
OG0011320,82,343.271,331.002,1246.708
OG0011321,873.01,3577.228,2966.245,8784.708
OG0011322,63,169.947,126,313
OG0011323,5,31.608,20,98.001
OG0011324,15,46.117,22,101.032
OG0011325,144,490.349,344.024,1443.11
OG0011326,21,66.414,64,192
OG0011327,181,340.575,250,1504
OG0011328,124,4209.143,276.011,1095.022
OG0011329,80,239.689,127,406.062
OG0011330,123,271.271,231,833.355
OG0011331,72,103.317,71,196
OG0011332,234.03,376.069,124,459.012
OG0011333,68,247.972,150,392.364
OG0011334,286,825.7,598.003,1185.382
OG0011335,14,44.641,24,157
OG0011336,61,143.187,79,379.016
OG0011337,69,136.169,83,702.458
OG0011338,225.15,517.988,346.252,1228.465
OG0011339,261,667.981,574.006,1242.72
OG0011340,161,288.992,222,1144.551
OG0011341,336,739.286,374.472,1340.743
OG0011342,246,707.058,490,1645.414
OG0011343,52,86.875,81,202
