"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","counts.sample1","counts.sample2","counts.sample3","counts.sample4","length.sample1","length.sample2","length.sample3","length.sample4","countsFromAbundance"
"OG0016713",8.129196,14.828726,6.250823,5.865566,117,248,131,116,2214.395,2224.284,2215.269,2192.277,"no"
"OG0016714",6.315125,6.628965,4.101559,4.079969,147,179,139,131,3581.395,3591.284,3582.269,3559.277,"no"
"OG0016715",0.454219,0,0,0,2,0,0,0,677.457,677.457,677.457,677.457,"no"
"OG0016716",5.448215,9.325803,2.67127,4.588869,35,70,25,40,988.395,998.284,989.269,966.277,"no"
"OG0016718",11.494623,13.17375,6.721349,5.543023,175,233,149,116.022,2342.395,2352.284,2343.269,2320.277,"no"
"OG0016719",5.550844,9.091994,2.976453,3.157294,73,139,57,57,2023.395,2033.284,2024.269,2001.277,"no"
"OG0016723",11.384922,8.531061,1.563761,2.094988,170,148,34,43,2297.395,2307.284,2298.269,2275.277,"no"
"OG0016725",12.720419,12.848246,5.813378,6.441562,487,569.999,324,341,5890.395,5900.284,5891.269,5868.277,"no"
"OG0016727",17.646808,15.246045,11.95971,10.67436,155,156.05,153,128,1351.395,1361.284,1352.269,1329.277,"no"
"OG0016728",14.837463,8.475958,3.335716,7.11503,223,148,73,147,2312.395,2322.284,2313.269,2290.277,"no"
"OG0016732",15.363803,16.301685,6.069505,6.230164,385.99,475,222,216,3865.395,3875.284,3866.269,3843.277,"no"
"OG0016733",1.459445,2.157545,3.751932,4.159957,4,7,15,15,421.686,431.5,422.599,399.714,"no"
"OG0016736",8.144358,7.036006,4.163604,4.362189,119.547,120,88.991,88,2258.395,2268.284,2259.269,2236.277,"no"
"OG0016737",13.633422,16.153172,5.614142,4.975949,75,104,45,37,846.395,856.284,847.269,824.277,"no"
"OG0016739",7.102846,11.975103,2.658776,2.263349,73.375,144,40,32,1589.395,1599.284,1590.269,1567.277,"no"
"OG0016741",8.422861,19.356515,7.601776,5.403105,54,145,71,47,986.395,996.284,987.269,964.277,"no"
"OG0016743",20.979205,22.870749,8.495548,13.116367,139,177,82,118,1019.395,1029.284,1020.269,997.277,"no"
"OG0016744",46.674028,73.665519,30.23968,38.869122,531,975,501,605.997,1750.395,1760.284,1751.269,1728.277,"no"
"OG0016746",28.603932,25.607532,9.867195,15.227682,199,208,100,144,1070.395,1080.284,1071.269,1048.277,"no"
"OG0016747",14.391032,17.386747,7.825439,8.265831,125,176,99,98,1336.395,1346.284,1337.269,1314.277,"no"
"OG0016748",0,0,0,0.893471,0,0,0,14.591,1810.277,1810.277,1810.277,1810.277,"no"
"OG0016749",69.468026,67.014801,29.875739,41.562952,1665.802,1864,1043,1375,3689.395,3699.284,3690.269,3667.277,"no"
"OG0016750",13.411584,14.365961,6.337345,7.273149,75,94.006,51.636,55,860.395,870.284,861.269,838.277,"no"
"OG0016752",5.115179,4.866849,3.951515,3.734496,56,62,63,56,1684.395,1694.284,1685.269,1662.277,"no"
"OG0016753",13.593656,24.764168,9.799739,7.946918,262,554,275,211,2965.395,2975.284,2966.269,2943.277,"no"
"OG0016754",8.490543,7.979649,4.213922,9.037449,119,129.974,86,174,2156.395,2166.284,2157.269,2134.277,"no"
"OG0016756",78.96816,76.783342,24.313875,43.944582,515,585,231,389,1003.395,1013.284,1004.269,981.277,"no"
"OG0016757",6.948073,8.291712,7.576407,7.486843,114,158,181,169,2524.395,2534.284,2525.269,2502.277,"no"
"OG0016758",28.713538,23.530472,9.973506,16.394158,436.963,416,221,343,2341.395,2351.284,2342.269,2319.277,"no"
"OG0016759",1158.125727,1012.034635,727.225638,620.636286,15622.109,15867.854,14284.349,11495.75,2075.395,2085.284,2076.269,2053.277,"no"
"OG0016761",45.408193,23.202674,11.027948,19.136386,557.032,331,197,322,1887.395,1897.284,1888.269,1865.277,"no"
"OG0016763",30.541932,25.450581,15.633814,20.950379,330,320.011,246,310,1662.395,1672.284,1663.269,1640.277,"no"
"OG0016765",24.604326,27.771674,12.110467,15.116706,353,463,253,298,2207.395,2217.284,2208.269,2185.277,"no"
"OG0016766",8.373428,9.742402,3.450764,3.473751,180,243,108,102.949,3307.395,3317.284,3308.269,3285.277,"no"
"OG0016767",48.700108,56.045291,21.398295,30.300195,424.59,569.434,271.723,360.607,1341.395,1351.284,1342.269,1319.277,"no"
"OG0016768",12.101196,11.825995,4.23519,5.263555,338,383,172.216,203,4297.395,4307.284,4298.269,4275.277,"no"
"OG0016770",5.646354,2.327581,3.217824,2.401043,94,45,78,55,2561.395,2571.284,2562.269,2539.277,"no"
"OG0016772",9.090918,12.735931,4.805467,4.937163,133.973,218.075,103.119,100,2267.395,2277.284,2268.269,2245.277,"no"
"OG0016773",24.541926,65.091211,14.667852,10.174616,238,772,196,123,1492.05594592576,1577.3835898202,1412.47842575641,1340.09150376112,"no"
"OG0016774",4.662944,6.365199,2.096909,3.351618,139,219.977,91,138,4586.395,4596.284,4587.269,4564.277,"no"
"OG0016775",30.799129,28.20608,25.408201,16.17696,1025.003,1088.032,1231.003,744,5120.395,5130.284,5121.269,5098.277,"no"
"OG0016776",46.219128,29.793642,15.862293,69.637525,284,214,142,580,945.395,955.284,946.269,923.277,"no"
"OG0016778",8.984714,9.095489,4.16935,5.030194,148,174,100,114,2534.395,2544.284,2535.269,2512.277,"no"
"OG0016779",26.40134,29.370724,14.044179,14.358112,543,701,420.547,407,3164.395,3174.284,3165.269,3142.277,"no"
"OG0016781",32.192896,40.79616,17.749928,20.781723,3329.288,4883.767,2671.999,2978.779,15911.395,15921.284,15912.269,15889.277,"no"
"OG0016782",37.289167,32.758566,17.607049,14.658382,938.282,956,645,509,3871.395,3881.284,3872.269,3849.277,"no"
"OG0016783",22.951276,24.338602,19.598533,19.345405,164,203,204,188,1099.395,1109.284,1100.269,1077.277,"no"
"OG0016785",36.42841,39.894749,9.34786,19.808285,637,809.996,238,476.794,2690.395,2700.284,2691.269,2668.277,"no"
"OG0016789",25.24267,21.559046,14.553459,17.975165,635,629,533,624.01,3870.395,3880.284,3871.269,3848.277,"no"
"OG0016790",16.207888,6.314096,4.89019,9.061655,50,23,22,37,474.636,484.461,475.543,452.628,"no"
"OG0016792",58.755371,71.492187,21.643433,38.251894,894.904,1265,480,801,2343.395,2353.284,2344.269,2321.277,"no"
"OG0016798",13.574437,13.992752,4.949919,7.667999,405,484,215,316,4590.395,4600.284,4591.269,4568.277,"no"
"OG0016800",14.661212,10.463565,6.909045,7.498265,274,227,187.999,193,2875.395,2885.284,2876.269,2853.277,"no"
"OG0016801",26.376041,21.169383,8.715981,11.738441,819,762,393.998,503.546,4777.395,4787.284,4778.269,4755.277,"no"
"OG0016802",24.928635,22.338581,10.736191,16.970234,554.999,577,348,521,3425.395,3435.284,3426.269,3403.277,"no"
"OG0016803",4.101724,2.641022,1.100995,1.094413,87,65,34,32,3263.395,3273.284,3264.269,3241.277,"no"
"OG0016804",10.045519,14.934756,4.530339,11.449005,120.292,208,79,188,1842.395,1852.284,1843.269,1820.277,"no"
"OG0016808",13.249331,17.345545,7.864196,10.325982,221.004,336,191,237,2566.395,2576.284,2567.269,2544.277,"no"
"OG0016809",76.637089,84.198883,28.353971,44.942224,2586.365,3293.502,1393.036,2096.143,5192.395,5202.284,5193.269,5170.277,"no"
"OG0016810",0.691524,0.392718,0.158159,1.030606,3,2,1,6,667.468,677.316,668.343,645.366,"no"
"OG0016811",11.099678,7.061993,5.221387,5.867002,127,94,87,92,1760.395,1770.284,1761.269,1738.277,"no"
"OG0016814",8.777861,5.633622,3.743809,3.334831,152.979,114,95,80,2681.395,2691.284,2682.269,2659.277,"no"
"OG0016817",37.783825,38.114619,17.85274,22.52111,1337.514,1563.674,920.007,1102.007,5446.395,5456.284,5447.269,5424.277,"no"
"OG0016818",7.370823,11.385406,6.254097,5.455143,187,335.002,231,191,3903.395,3913.284,3904.269,3881.277,"no"
"OG0016820",1.32739,0.67698,0.364224,0.795376,5,3,2,4,579.547,589.37,580.435,557.487,"no"
"OG0016821",76.5347,66.386106,60.889084,64.637775,700.096,707.443,811.209,807.748,1407.395,1417.284,1408.269,1385.277,"no"
"OG0016828",17.092461,36.951587,12.886083,15.280225,266.001,668,292,327,2394.395,2404.284,2395.269,2372.277,"no"
"OG0016830",3.511488,4.068464,1.205786,3.537427,52,70,26,72,2278.395,2288.284,2279.269,2256.277,"no"
"OG0016832",12.924454,14.385303,9.261853,9.15136,184,237.988,192,179,2190.395,2200.284,2191.269,2168.277,"no"
"OG0016833",8.054398,6.879571,3.213796,4.550699,43,43,25,32.812,821.395,831.284,822.269,799.277,"no"
"OG0016834",7.909436,12.941721,5.031332,5.973768,149,283,138,155,2898.395,2908.284,2899.269,2876.277,"no"
"OG0016837",12.340457,19.365877,5.537854,2.343049,127,232,83,33,1583.395,1593.284,1584.269,1561.277,"no"
"OG0016838",20.679728,36.632897,11.590833,13.490978,310,638,253,278,2306.395,2316.284,2307.269,2284.277,"no"
"OG0016839",8.563016,10.193531,5.269456,4.992606,173,239,155,139,3108.395,3118.284,3109.269,3086.277,"no"
"OG0016840",33.128361,26.802865,15.442962,15.746481,890,834.994,604,584,4133.395,4143.284,4134.269,4111.277,"no"
"OG0016841",49.903615,59.457936,27.889441,33.230677,414,575.048,337,375.998,1276.395,1286.284,1277.269,1254.277,"no"
"OG0016844",13.872168,9.418713,9.7706,8.66009,202.812,160,208,174,2249.395,2259.284,2250.269,2227.277,"no"
"OG0016847",16.373496,16.440703,7.967651,12.471788,270.988,316,192.005,284,2546.395,2556.284,2547.269,2524.277,"no"
"OG0016849",7.861437,10.454196,9.0718,5.730891,97,150,163,97,1898.395,1908.284,1899.269,1876.277,"no"
"OG0016851",12.562512,15.60249,5.816244,7.943452,224,323,151,195,2743.395,2753.284,2744.269,2721.277,"no"
"OG0016852",22.633904,45.867902,14.464528,10.84061,311.637,734,290,205.001,2118.395,2128.284,2119.269,2096.277,"no"
"OG0016853",27.238851,26.945076,15.219128,17.980153,580.231,666,472,528,3277.395,3287.284,3278.269,3255.277,"no"
"OG0016854",27.132611,27.71995,16.373197,15.82171,445,528,391,357,2523.395,2533.284,2524.269,2501.277,"no"
"OG0016855",19.096787,17.98908,5.636494,7.351848,176.797,194,76,93,1424.395,1434.284,1425.269,1402.277,"no"
"OG0016857",3.163821,3.566488,4.57929,4.266814,9,12,19,16,437.671,447.49,438.579,415.684,"no"
"OG0016859",9.895423,16.266406,5.011223,6.716932,236,450,174,221,3669.395,3679.284,3670.269,3647.277,"no"
"OG0016860",117.570977,117.241434,51.481235,63.313092,1981,2294,1263.002,1468,2592.395,2602.284,2593.269,2570.277,"no"
"OG0016862",30.413373,32.146397,12.966214,25.139517,393.052,483,244.014,445.917,1988.395,1998.284,1989.269,1966.277,"no"
"OG0016863",39.241255,38.112461,15.812807,22.780421,717.558,809.057,421,573.611,2813.395,2823.284,2814.269,2791.277,"no"
"OG0016865",15.263331,13.739852,5.796594,6.860231,217,227,120,134,2187.395,2197.284,2188.269,2165.277,"no"
"OG0016866",3.21678,1.635273,2.044934,2.270724,27,16,25,26,1291.395,1301.284,1292.269,1269.277,"no"
"OG0016868",0.447743,1.707009,0.571073,0.697693,7,31,13,15,2405.395,2415.284,2406.269,2383.277,"no"
"OG0016869",2.118765,3.169171,0.727098,1.696842,12,21,6,13,871.395,881.284,872.269,849.277,"no"
"OG0016870",6.146128,6.675567,2.056218,1.774836,193,243,94,77,4831.395,4841.284,4832.269,4809.277,"no"
"OG0016871",4.911283,7.224195,5.96281,4.103964,99,169,175,114,3101.395,3111.284,3102.269,3079.277,"no"
"OG0016873",11.480411,10.093582,4.512984,10.235224,162.472,166,93,199,2177.395,2187.284,2178.269,2155.277,"no"
"OG0016874",14.722934,12.184735,6.865092,6.522263,303,291,205.702,185,3166.395,3176.284,3167.269,3144.277,"no"
"OG0016877",7.924136,11.206645,4.581921,7.634527,49,81,41.278,64,951.395,961.284,952.269,929.277,"no"
"OG0016879",20.863087,43.67495,16.412432,15.580902,260,632.901,297.845,266.39,1917.395,1927.284,1918.269,1895.277,"no"
"OG0016880",4.933253,6.722979,2.765978,3.945626,98,155,80,108,3056.395,3066.284,3057.269,3034.277,"no"
"OG0016881",30.607007,41.968435,22.641466,22.810195,399,644.271,430.918,411.999,2005.71326685961,2041.68391005145,2011.78693435107,2002.23148986736,"no"
"OG0016882",39.213034,38.194836,17.827237,20.839753,1492.857,1684.998,988.009,1097,5857.395,5867.284,5858.269,5835.277,"no"
"OG0016884",1.570876,2.627894,0.358539,2.444921,3,6,1,6,293.83,303.659,294.82,272.041,"no"
"OG0016885",14.58576,22.508085,5.163182,11.280924,194,348,100,206,2046.395,2056.284,2047.269,2024.277,"no"
"OG0016887",13.459671,15.129143,6.953502,9.088875,226,295,170,210,2583.395,2593.284,2584.269,2561.277,"no"
"OG0016888",86.604227,91.724555,33.412064,47.668156,1417.012,1742.999,796,1073,2517.395,2527.284,2518.269,2495.277,"no"
"OG0016889",32.303751,23.663639,54.798311,46.938433,77,67,190.606,146,366.737,376.561,367.673,344.804,"no"
"OG0016891",39.544613,39.352293,19.424354,16.944127,1250,1441.947,893.865,740,4863.395,4873.284,4864.269,4841.277,"no"
"OG0016892",5.625403,5.890001,1.596611,3.102408,121,147,50,92,3309.395,3319.284,3310.269,3287.277,"no"
"OG0016893",47.500229,63.94094,25.036328,29.043039,1131,1766.002,867.892,954,3663.395,3673.284,3664.269,3641.277,"no"
"OG0016894",7.779786,5.490518,0.444563,13.714937,24,20,2,56,474.636,484.461,475.543,452.628,"no"
"OG0016896",3.12495,9.16542,7.404557,3.627282,11,38,38,17,541.585,551.409,542.472,519.535,"no"
"OG0016897",36.552555,47.122151,12.253017,22.005519,174,263,85,141,732.4,742.289,733.277,710.289,"no"
"OG0016898",105.897966,67.765099,68.529458,63.441224,1356.201,1009,1278,1115,1970.395,1980.284,1971.269,1948.277,"no"
"OG0016899",26.343912,21.058899,16.26924,16.098868,486,451,437,409,2838.395,2848.284,2839.269,2816.277,"no"
"OG0016901",22.051276,23.919847,12.171055,17.447683,228.828,293.041,195,258,1596.58778222267,1629.34462542959,1693.55278065829,1639.19013282113,"no"
"OG0016902",17.138696,16.340412,6.857785,6.313585,333,368.501,194,169,2989.395,2999.284,2990.269,2967.277,"no"
"OG0016903",41.011198,31.795205,14.480242,19.255595,566,509.997,291,365,2123.395,2133.284,2124.269,2101.277,"no"
"OG0016909",17.738382,16.868144,7.016007,5.899361,217.024,240,125,99,1882.395,1892.284,1883.269,1860.277,"no"
"OG0016910",24.626484,19.795973,9.476619,17.003771,558.676,521,313,532,3490.395,3500.284,3491.269,3468.277,"no"
"OG0016911",20.007334,20.251667,9.337676,11.437413,231,272,157,181,1776.395,1786.284,1777.269,1754.277,"no"
"OG0016912",61.14842,55.396243,24.889852,23.432511,397.974,439.997,257.775,218,1001.35047257157,1056.35979021929,1094.7410400045,1031.29994388467,"no"
"OG0016913",5.676138,5.7111,2.707033,5.68848,9,10.898,6.276,11.416,243.953,253.795,245.061,222.462,"no"
"OG0016914",32.701906,34.510249,19.762418,23.152602,1346.998,1647,1185,1319,6337.395,6347.284,6338.269,6315.277,"no"
"OG0016915",28.232125,28.324737,13.338458,15.807656,1154.446,1342,794,894,6291.395,6301.284,6292.269,6269.277,"no"
"OG0016916",1.402233,1.759364,0.148121,0.157879,13,19,2,2,1426.395,1436.284,1427.269,1404.277,"no"
"OG0016917",4.752519,4.385672,2.992066,1.643924,84,90,77,40,2719.395,2729.284,2720.269,2697.277,"no"
"OG0016918",14.931385,12.502929,6.529029,7.214673,424.135,411.786,270,283,4370.395,4380.284,4371.269,4348.277,"no"
"OG0016920",24.178563,26.204244,10.989187,13.136633,213,269,141,158,1355.395,1365.284,1356.269,1333.277,"no"
"OG0016921",13.342291,20.258308,9.036926,8.823838,76,135,75,68,876.395,886.284,877.269,854.277,"no"
"OG0016922",0.112027,0,0,0,1,0,0,0,1373.395,1373.395,1373.395,1373.395,"no"
"OG0016924",18.821958,16.236016,11.083628,7.598383,1161,1159.775,995.208,649,9490.395,9500.284,9491.269,9468.277,"no"
"OG0016926",6.276166,5.367311,3.85005,2.780674,131,130,117,80.001,3211.395,3221.284,3212.269,3189.277,"no"
"OG0016927",37.949675,36.135346,16.781778,22.528373,1224.003,1350.97,787.977,1004,4962.395,4972.284,4963.269,4940.277,"no"
"OG0016928",16.154406,17.83024,7.847821,11.349771,472,604,333.817,458,4495.395,4505.284,4496.269,4473.277,"no"
"OG0016929",22.623108,25.24136,6.726706,22.225577,224,291,97,301,1523.395,1533.284,1524.269,1501.277,"no"
"OG0016930",13.064556,10.214675,6.514542,7.367614,343,311,249.001,267,4039.395,4049.284,4040.269,4017.277,"no"
"OG0016931",3.352969,4.11994,1.300951,1.394678,23,33,13,13,1055.395,1065.284,1056.269,1033.277,"no"
"OG0016932",64.818612,95.725085,36.749745,43.591964,1026.012,1760,847.007,949,2435.395,2445.284,2436.269,2413.277,"no"
"OG0016934",22.361558,19.100399,8.120969,10.843314,264.722,263,140,176,1821.395,1831.284,1822.269,1799.277,"no"
"OG0016936",16.591101,18.610816,5.921892,9.099059,227.035,296,118,171,2105.395,2115.284,2106.269,2083.277,"no"
"OG0016938",20.959922,19.616709,10.201821,11.303698,333,362,236,247,2444.395,2454.284,2445.269,2422.277,"no"
"OG0016940",29.501517,27.095016,12.947795,28.078739,64,70,41,79,333.774,343.598,334.719,311.887,"no"
"OG0016941",57.297044,35.797754,14.998527,29.962298,989,727,392,715,2655.71156915844,2700.97790582437,2762.67512448142,2645.32068182974,"no"
"OG0016943",6.202724,7.847607,2.772553,3.893618,126,185,82,109,3125.395,3135.284,3126.269,3103.277,"no"
"OG0016945",36.511723,23.767861,10.503491,11.354709,647,489,271,277,2726.395,2736.284,2727.269,2704.277,"no"
"OG0016947",0,0,0,0,0,0,0,0,501.7885,501.7885,501.7885,501.7885,"no"
"OG0016949",11.633687,12.702996,3.286831,5.794195,175,222,71.992,119.815,2314.395,2324.284,2315.269,2292.277,"no"
"OG0016951",10.015117,17.631706,5.53434,6.482015,128,262,103,113.69,1966.395,1976.284,1967.269,1944.277,"no"
"OG0016952",18.173114,21.318911,12.393039,11.307365,284,387,282,243,2404.395,2414.284,2405.269,2382.277,"no"
"OG0016954",23.562321,11.460954,7.375347,17.934241,114,65,52,116.853,744.395,754.284,745.269,722.277,"no"
"OG0016963",14.445588,15.936794,6.917293,7.339837,185,237.294,129,129,1970.395,1980.284,1971.269,1948.277,"no"
"OG0016966",60.734652,61.948811,24.806386,29.107129,1019,1206.995,606,672,2581.395,2591.284,2582.269,2559.277,"no"
"OG0016969",2.042578,3.022308,4.076896,3.48116,32,55,93,75,2410.395,2420.284,2411.269,2388.277,"no"
"OG0016970",43.634424,48.181514,22.67764,34.728084,974.008,1247.777,736.998,1069,3434.395,3444.284,3435.269,3412.277,"no"
"OG0016974",3.739174,6.889044,2.522915,2.576559,57,122,56,54,2345.395,2355.284,2346.269,2323.277,"no"
"OG0016976",58.856193,58.170061,24.022873,36.4873,779,895,463,663,2036.395,2046.284,2037.269,2014.277,"no"
"OG0016977",5.950898,6.329775,0.850535,3.519551,24,30,5,19,620.505,630.341,621.398,598.43,"no"
"OG0016978",3.801154,3.865893,2.02416,2.167349,89,105,69,70,3602.395,3612.284,3603.269,3580.277,"no"
"OG0016979",45.297026,52.798197,17.739291,11.912357,475,644.423,270.907,171,1613.395,1623.284,1614.269,1591.277,"no"
"OG0016980",16.158907,11.417694,6.74139,8.913573,158,130,96,119.188,1504.395,1514.284,1505.269,1482.277,"no"
"OG0016982",15.585294,16.997159,8.971465,8.103416,278,352,233,199,2744.395,2754.284,2745.269,2722.277,"no"
"OG0016983",8.984939,10.570751,5.029482,7.350818,92,126,75,103,1575.395,1585.284,1576.269,1553.277,"no"
"OG0016985",29.746868,21.874466,8.914927,7.700064,252,216,110,89,1303.395,1313.284,1304.269,1281.277,"no"
"OG0016986",12.631418,18.228199,4.758447,10.231749,113,190,62,125,1376.395,1386.284,1377.269,1354.277,"no"
"OG0016991",88.898273,69.282905,31.483032,32.105906,306,281,158,147,529.596,539.415,530.485,507.552,"no"
"OG0016992",41.087058,57.595898,25.445056,22.304649,347,567,313,257,1299.395,1309.284,1300.269,1277.277,"no"
"OG0016993",12.582636,13.295472,5.157654,6.070406,72,89,43,47,880.395,890.284,881.269,858.277,"no"
"OG0016994",8.611847,13.00366,6.643812,6.557885,146,256,164,153,2608.395,2618.284,2609.269,2586.277,"no"
"OG0016995",123.702063,119.708566,68.89469,75.746679,2343.999,2633,1900.732,1976.998,2915.395,2925.284,2916.269,2893.277,"no"
"OG0016996",0.783551,3.634412,5.10206,2.390161,2,11,19,7.994,392.717,402.532,393.641,370.756,"no"
"OG0016998",22.587977,16.934301,9.887308,8.329577,816.037,709,520,416,5558.395,5568.284,5559.269,5536.277,"no"
"OG0017000",4.062931,4.780903,2.151912,2.891942,35,48,27,34,1325.395,1335.284,1326.269,1303.277,"no"
"OG0017001",62.660378,47.094996,21.855044,41.072445,563,493.015,286,504,1382.395,1392.284,1383.269,1360.277,"no"
"OG0017002",29.172058,25.221192,10.018798,14.12983,742,744,371,496,3913.395,3923.284,3914.269,3891.277,"no"
"OG0017003",9.552607,9.334706,5.479186,4.965113,79,90,66,56,1272.395,1282.284,1273.269,1250.277,"no"
"OG0017004",15.828186,15.825317,7.251901,10.469517,271.325,315,181,247,2637.395,2647.284,2638.269,2615.277,"no"
"OG0017006",0.207804,0.531787,0.142599,0,1,3,1,0,740.395,750.284,741.269,743.969275158756,"no"
"OG0017007",6.322794,5.943277,2.879115,3.524224,178,194,118,137,4331.395,4341.284,4332.269,4309.277,"no"
"OG0017008",29.665607,29.896659,16.232821,12.838842,348.875,408.96,278,207,1809.395,1819.284,1810.269,1787.277,"no"
"OG0017009",11.608749,11.468644,7.88555,8.994524,183,210,181,195,2425.395,2435.284,2426.269,2403.277,"no"
"OG0017012",43.494025,24.201919,11.752766,18.782955,732,473,288,435,2589.395,2599.284,2590.269,2567.277,"no"
"OG0017013",12.740254,21.747222,15.264851,15.300943,24,49,42,37,289.834,299.664,290.837,268.059,"no"
"OG0017014",153.84608,144.372313,80.460345,104.606187,2582.214,2814,1966.342,2416,2582.395,2592.284,2583.269,2560.277,"no"
"OG0017015",7.153497,6.485582,3.956405,5.20139,113,119,91,113,2430.395,2440.284,2431.269,2408.277,"no"
"OG0017017",10.53912,18.079048,5.608111,5.536866,151,301,117,109,2204.395,2214.284,2205.269,2182.277,"no"
"OG0017018",27.542167,28.361523,10.19042,11.333229,538.001,643.006,289.819,305,3005.395,3015.284,3006.269,2983.277,"no"
"OG0017019",2.393143,3.641752,2.315341,1.672018,22,39,31,21,1414.395,1424.284,1415.269,1392.277,"no"
"OG0017020",20.778742,13.725282,15.730345,18.528608,352,270,388,431.951,2606.395,2616.284,2607.269,2584.277,"no"
"OG0017021",20.370773,22.5549,8.290377,10.600491,140,181,83,99,1057.395,1067.284,1058.269,1035.277,"no"
"OG0017022",22.00186,20.752705,9.428801,9.323882,367,402,229,214,2566.395,2576.284,2567.269,2544.277,"no"
"OG0017024",20.443182,20.257775,10.726219,13.24912,322,370.631,246,287,2423.395,2433.284,2424.269,2401.277,"no"
"OG0017026",5.649257,12.680338,4.072001,7.374432,40,104.809,42,71,1089.395,1099.284,1090.269,1067.277,"no"
"OG0017027",35.431263,29.153041,14.700365,20.353835,1146,1092.996,692.192,909.66,4976.395,4986.284,4977.269,4954.277,"no"
"OG0017029",2.267059,5.647204,2.204145,2.378588,12,35,17,17,814.395,824.284,815.269,792.277,"no"
"OG0017030",21.381073,18.744579,10.1865,15.643672,395,402,274,398,2842.395,2852.284,2843.269,2820.277,"no"
"OG0017031",21.215999,17.174756,8.351014,5.433796,335,315,192,118,2429.395,2439.284,2430.269,2407.277,"no"
"OG0017032",64.813009,76.150927,34.868554,39.288784,1186,1617.689,929,990,2815.395,2825.284,2816.269,2793.277,"no"
"OG0017033",19.139052,26.649136,9.881407,14.133714,113,184,85,113,908.395,918.284,909.269,886.277,"no"
"OG0017034",20.397668,18.632673,7.197628,17.963092,295.829,314,152,358.001,2231.395,2241.284,2232.269,2209.277,"no"
"OG0017036",12.077968,26.662987,6.020443,6.658895,186.001,476.994,135,141,2369.395,2379.284,2370.269,2347.277,"no"
"OG0017039",126.893384,131.720823,61.673578,90.325422,4044.898,4867.122,2862,3978.185,4904.395,4914.284,4905.269,4882.277,"no"
"OG0017040",12.12855,15.807531,13.832165,13.134509,46.315,71,77,67,587.531,597.361,588.428,565.468,"no"
"OG0017042",16.108765,18.316807,5.362762,4.067135,262,346,127,91,2502.395,2512.284,2503.269,2480.277,"no"
"OG0017043",8.68523,8.961472,1.891764,3.457535,47,68,19,30,832.594272264983,1009.18790998677,1061.64443028412,961.838646569304,"no"
"OG0017044",20.579889,22.302515,13.134099,25.112753,297,374,276,498,2220.395,2230.284,2221.269,2198.277,"no"
"OG0017046",27.324476,21.568024,9.373311,8.751988,204.129,188,102,89,1149.395,1159.284,1150.269,1127.277,"no"
"OG0017048",12.441594,16.349584,5.896525,3.627185,113,173,78,45,1397.395,1407.284,1398.269,1375.277,"no"
"OG0017049",18.276835,23.026149,6.968652,21.179216,99,146,55,155,833.395,843.284,834.269,811.277,"no"
"OG0017051",5.238946,5.218101,2.94968,2.069473,50,58,41,27,1468.395,1478.284,1469.269,1446.277,"no"
"OG0017052",15.015709,17.447952,8.550106,9.664519,310.001,418.01,257,275,3176.395,3186.284,3177.269,3154.277,"no"
"OG0017054",19.875526,20.4918,8.894845,11.227042,485,579.989,316,378,3754.395,3764.284,3755.269,3732.277,"no"
"OG0017055",35.3499,52.376386,18.485533,29.406155,1332,2287,1014,1532.017,5797.395,5807.284,5798.269,5775.277,"no"
"OG0017058",46.722649,37.870534,20.415483,23.90126,1056.002,992.993,671.785,745,3477.395,3487.284,3478.269,3455.277,"no"
"OG0017059",68.065818,53.137058,32.710551,34.312338,674.388,613.001,472,465,1524.395,1534.284,1525.269,1502.277,"no"
"OG0017060",5.165985,6.813364,3.425067,3.380304,58,89,56,52,1727.395,1737.284,1728.269,1705.277,"no"
"OG0017061",18.274724,15.1578,8.144754,11.985063,334.405,322,217,302,2815.395,2825.284,2816.269,2793.277,"no"
"OG0017062",149.257843,105.098907,53.12691,71.21673,3867.236,3158,2004,2546.822,3986.395,3996.284,3987.269,3964.277,"no"
"OG0017063",6.897925,6.068546,1.679523,3.643534,31,32,11,22,691.449,701.306,692.308,669.341,"no"
"OG0017064",88.332603,93.521648,53.420062,71.853343,1962.002,2410.015,1727.501,2200.771,3417.395,3427.284,3418.269,3395.277,"no"
"OG0017065",34.868165,29.676898,16.695162,26.560933,1053,1039,734,1108,4646.395,4656.284,4647.269,4624.277,"no"
"OG0017067",0,0,0,0,0,0,0,0,1031.55625,1031.55625,1031.55625,1031.55625,"no"
"OG0017069",70.208374,81.981883,37.262075,37.75817,1480.491,2006,1143.998,1097.555,3244.395,3254.284,3245.269,3222.277,"no"
"OG0017071",29.780332,44.642987,21.497744,25.915179,381,664.048,400.503,455,1968.395,1978.284,1969.269,1946.277,"no"
"OG0017072",11.865486,10.841767,7.000502,6.466438,319,338,274,240,4136.395,4146.284,4137.269,4114.277,"no"
"OG0017074",24.298695,21.686287,9.936802,12.948014,350.984,363.992,209,257,2222.395,2232.284,2223.269,2200.277,"no"
"OG0017075",69.258728,71.86335,33.318156,33.337014,697.011,841.999,488.332,459,1548.395,1558.284,1549.269,1526.277,"no"
"OG0017076",127.462978,193.029401,55.477189,93.190704,2146.017,3774,1359.986,2159.072,2590.395,2600.284,2591.269,2568.277,"no"
"OG0017078",16.016999,21.218372,12.047962,12.343113,136,210,149,143,1306.395,1316.284,1307.269,1284.277,"no"
