"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","abundance.sample5","counts.sample1","counts.sample2","counts.sample3","counts.sample4","counts.sample5","length.sample1","length.sample2","length.sample3","length.sample4","length.sample5","countsFromAbundance"
"OG0022037",0,5.665266,0,0,10.260747,0,44,0,0,65,514.062368853236,515.359,514.062368853236,514.062368853236,512.769,"no"
"OG0022038",0,1.772637,0,0,2.011009,0,32.835,0,0,30.47,1227.77725450303,1229.131,1227.77725450303,1227.77725450303,1226.425,"no"
"OG0022039",0,0.107501,0.105628,0,3.819333,0,1,1,0,29,623.236406802411,617.258,638.107,623.236406802411,614.608,"no"
"OG0022040",0,1.049641,0,0,1.418391,0,19,0,0,21,1199.77723710487,1201.131,1199.77723710487,1199.77723710487,1198.425,"no"
"OG0022041",0,1.354056,0,0,3.119557,0,26,0,0,49,1272.77728086064,1274.131,1272.77728086064,1272.77728086064,1271.425,"no"
"OG0022042",9.678379,1.886731,13.791577,14.170451,0,71.005,14,105,113,0,495.348,492.388,513.152,494.938,498.88870874299,"no"
"OG0022043",0,3.718546,0.236441,0,5.898819,0,30.784,2,0,39.843,555.301738206529,549.331,570.135,555.301738206529,546.733,"no"
"OG0022044",0.276681,0.038915,0.117148,0,3.851276,7,1,3,0,81,1708.217,1705.131,1726.067,1710.4351264789,1702.425,"no"
"OG0022045",0,18.167907,0,0.175362,24.565769,0,193.074,0,2,213.195,705.170573147455,705.173,705.170573147455,707.867,702.482,"no"
"OG0022046",0,0.65323,0,0,1.938894,0,14,0,0,34,1420.77735577218,1422.131,1420.77735577218,1420.77735577218,1419.425,"no"
"OG0022047",0,20.322228,0.127138,0.24248,31.306136,0,156,1,2,196,514.473009147009,509.367,530.145,511.93,506.774,"no"
"OG0022048",2.033673,0.323332,0.901207,1.605487,0,31,5,14,26.614,0,1029.217,1026.131,1047.067,1028.857,1032.78473925408,"no"
"OG0022049",0.21157,0.313374,0,0.0973,9.08584,2,3,0,1,71.006,638.265,635.238,635.988621596509,637.889,632.579,"no"
"OG0022050",0,0.862352,0,0,1.541511,0,35.909,0,0,52.57,2761.77766858142,2763.131,2761.77766858142,2761.77766858142,2760.425,"no"
"OG0022051",0,4.298735,0,0,3.822461,0,18,0,0,13,276.565535654752,277.849,276.565535654752,276.565535654752,275.288,"no"
"OG0022052",0,19.130678,0.314059,0,21.509987,0,119.495,2.028,0,109.46,420.395956739546,414.475,435.186,420.395956739546,411.91,"no"
"OG0022053",0,4.754448,0.160091,0,8.424751,0,89,3,0,129,1248.1631225124,1242.131,1263.067,1248.1631225124,1239.425,"no"
"OG0022054",0,10.562438,0.37793,0,16.166866,0,167,6,0,209,1055.15501124147,1049.131,1070.067,1055.15501124147,1046.425,"no"
"OG0022055",10.136856,1.221792,11.250721,12.791492,0,188,23,212,258,0,1252.217,1249.131,1270.067,1251.857,1255.79061763579,"no"
"OG0022056",0,31.125323,0,0.308094,40.999895,0,305,0,3.241,328,650.218033891048,650.225,650.218033891048,652.882,647.558,"no"
"OG0022057",4.774353,1.072047,5.344316,5.613403,0,79,18,90,101.011,0,1117.217,1114.131,1135.067,1116.857,1120.78733690983,"no"
"OG0022058",0,3.084168,0,0,4.411418,0,24,0,0,28,515.061372016966,516.358,515.061372016966,515.061372016966,513.768,"no"
"OG0022059",0,1.195568,0,0,1.675823,0,15.714,0,0,18,870.776948865207,872.131,870.776948865207,870.776948865207,869.425,"no"
"OG0022060",0.083852,7.610618,0.081891,0.077115,9.619081,1,92,1,1,95,805.217,802.131,823.067,804.857,799.425,"no"
"OG0022061",0,4.175976,0,0.169294,7.122727,0,69.046,0,3,96.304,1097.13542548345,1097.131,1097.13542548345,1099.857,1094.425,"no"
"OG0022062",0,12.170804,0.102663,0.143799,19.272139,0,237,2,3,307,1297.33708259917,1292.131,1313.067,1294.857,1289.425,"no"
"OG0022063",0,1.084318,0,0,0.580292,0,16,0,0,7,977.777063892889,979.131,977.777063892889,977.777063892889,976.425,"no"
"OG0022064",4.111244,0.447364,2.385586,1.105049,0.784139,15,3,16,8,4,246.344196284385,444.976940768591,452.059925962007,449.329169045898,412.909,"no"
"OG0022066",14.281624,3.006312,15.750027,11.74332,0,94,20,107.999,84,0,444.401,441.442,462.177,443.961,447.920002714609,"no"
"OG0022067",0,0.84104,0,0,1.514648,0,24.984,0,0,36.833,1969.77753532601,1971.131,1969.77753532601,1969.77753532601,1968.425,"no"
"OG0022068",0,28.360321,0.308344,0.444414,47.521506,0,178,2,3,243,421.537802131468,416.473,437.185,418.977,413.908,"no"
"OG0022069",0,0.33555,4.372473,0,0,0,2,27,0,0,405.722494224809,395.504,416.205,405.722494224809,405.722494224809,"no"
"OG0022070",0.059482,18.980788,0.106493,0.300781,31.076739,2,648.505,3.615,11,869.372,2270.217,2267.131,2288.067,2269.857,2264.425,"no"
"OG0022071",0.109678,0.270149,3.723355,0.252127,0.132109,2,5,69,5,2,1231.217,1228.131,1249.067,1230.857,1225.425,"no"
"OG0022072",0,15.027379,0.135472,0.063537,21.497945,0,220.609,2,1,257.999,979.32646121987,974.131,995.067,976.857,971.425,"no"
"OG0022073",15.905662,24.228617,20.761776,14.109711,16.879586,51,78,72,49,44,216.493,213.621,233.743,215.543,210.998,"no"
"OG0022074",0,28.330297,0,0.543294,26.137336,0,48.545,0,1,36.026,113.164423661148,113.702,113.164423661148,114.241,111.568,"no"
"OG0022075",0,0.791681,0,0,1.329253,0,8.175,0,0,11.208,683.854683227365,685.198,683.854683227365,683.854683227365,682.514,"no"
"OG0022076",0.039665,17.261277,0.117557,0.07294,23.523388,1,442,3,2,493,1702.217,1699.131,1720.067,1701.857,1696.425,"no"
"OG0022077",0,14.160404,0.17281,0.162934,22.257951,0,162,2,2,208,764.314312420708,759.131,780.067,761.857,756.425,"no"
"OG0022078",0,2.920069,0.067532,0,3.239693,0,43,1,0,39,983.151173532974,977.131,998.067,983.151173532974,974.425,"no"
"OG0022079",0,0.715458,0,0,0.906062,0,27,0,0,28,2502.77763428456,2504.131,2502.77763428456,2502.77763428456,2501.425,"no"
"OG0022080",0,3.919789,0.072082,0,5.950337,0,54,1,0,67,920.147325368819,914.131,935.067,920.147325368819,911.425,"no"
"OG0022081",0,1.506265,0.025725,0.047709,1.74583,0,59,1,2,56,2604.35356300895,2599.131,2620.067,2601.857,2596.425,"no"
"OG0022082",0,0.903099,0,0,1.546113,0,15,0,0,21,1100.77716849279,1102.131,1100.77716849279,1100.77716849279,1099.425,"no"
"OG0022083",15.01675,2.420357,16.124364,18.390383,0,208,34,228,277,0,935.217,932.131,953.067,934.857,938.78142993668,"no"
"OG0022084",1.814427,0.609644,2.895176,0.084052,0.346803,26,11,54.999,2,5,967.517090662231,1197.27591274252,1280.41714662736,1476.857,1167.01085079714,"no"
"OG0022085",34.229591,75.548536,26.925704,33.022758,77.642094,80,155.874,69,85.762,132.006,157.802522733883,136.907348442384,172.723782557812,161.190705633794,137.62096790594,"no"
"OG0022087",0.20577,37.077412,0,0.567783,38.612797,2,365,0,6,310.332,656.257,653.222,653.974709957179,655.882,650.554,"no"
"OG0022088",0,6.0612,0.162145,0,10.713035,0,112,3,0,161.921,1232.16254630415,1226.131,1247.067,1232.16254630415,1223.425,"no"
"OG0022089",0,8.053276,0,0,10.833505,0,52,0,0,57,427.17006424608,428.458,427.17006424608,427.17006424608,425.886,"no"
"OG0022090",1.321131,0.434974,0.427196,0.708874,0.532862,12,4,4,7,4,613.282,610.265,631.108,612.894,607.621,"no"
"OG0022091",16.401137,23.494841,11.779089,7.006162,15.452973,336,249,241.008,152,123,1383.217,703.241064487944,1379.08452833424,1346.54129208117,644.288758466672,"no"
"OG0022092",3.552858,9.590932,1.31507,1.294517,3.394834,53,120,20,21,42,1007.217,830.228999166087,1025.067,1006.857,1001.425,"no"
"OG0022093",8.176031,26.037671,12.092571,11.667313,14.451584,10,31,17,15,14,82.581,79.002,94.755,79.795,78.415,"no"
"OG0022094",0.05072,3.797084,0,0,5.984923,1,76,0,0,98,1331.217,1328.131,1328.25555912798,1328.25555912798,1325.425,"no"
"OG0022095",4.890188,4.632229,29.506137,3.53233,1.211745,157.472,122.782,959.611,123.719,32.461,2174.217,1758.82358018116,2192.067,2173.857,2168.425,"no"
"OG0022096",0.080073,44.444109,0.313108,0.662742,49.586061,1,562.709,4,9,513.001,843.217,840.131,861.067,842.857,837.425,"no"
"OG0022097",0,3.582983,0.04326,0,9.129407,0,83,1,0,173.062,1543.17161179499,1537.131,1558.067,1543.17161179499,1534.425,"no"
"OG0022098",0,5.177494,0,0,7.23992,0,70,0,0,80,895.776978201048,897.131,895.776978201048,895.776978201048,894.425,"no"
"OG0022099",0,9.856348,0,0.096838,15.409857,0,190,0,2,243,1279.1357443659,1279.131,1279.1357443659,1281.857,1276.425,"no"
"OG0022101",0,4.02826,0.059069,0,4.853377,0,68,1,0,67,1126.15831709637,1120.131,1141.067,1126.15831709637,1117.425,"no"
"OG0022102",0,5.387983,0,0,8.855574,0,86,0,0,115.576,1057.77713469095,1059.131,1057.77713469095,1057.77713469095,1056.425,"no"
"OG0022103",0,0,0,0,1.753311,0,0,0,0,15,692.5,692.5,692.5,692.5,692.5,"no"
"OG0022104",0,8.031895,0,0.744904,7.917918,0,10,0,1,8,82.5709426936044,82.615,82.5709426936044,83.321,81.784,"no"
"OG0022105",0,5.754466,0,0.121715,6.735019,0,44,0,1,42,507.354633331037,507.371,507.354633331037,509.931,504.775,"no"
"OG0022106",0,5.269242,7.099943,2.086402,0,0,15,82.018,19,0,436.434516930954,188.895367460064,778.617115550224,565.212840341411,436.434516930954,"no"
"OG0022107",0,1.435427,0,0.148857,5.069495,0,27,0,3,78,1248.13569662181,1248.131,1248.13569662181,1250.857,1245.425,"no"
"OG0022108",0,4.572653,0,0,6.926877,0,34,0,0,42,492.089290751181,493.388,492.089290751181,492.089290751181,490.794,"no"
"OG0022109",0,8.431886,0,0.381866,7.586216,0,41,0,2,30,322.600614119475,322.654,322.600614119475,325.069,320.098,"no"
"OG0022110",0,7.312295,0,0.041026,10.865373,0,166.414,0,1,202.345,1510.13603841231,1510.131,1510.13603841231,1512.857,1507.425,"no"
"OG0022111",0,5.793593,0,0,7.331608,0,60,0,0,62,685.851685104002,687.196,685.851685104002,685.851685104002,684.51,"no"
"OG0022112",0,2.367329,0,0,8.760531,0,3,0,0,9,83.6217015672367,84.089,83.6217015672367,83.6217015672367,83.157,"no"
"OG0022113",0,1.452566,0,0,2.348003,0,31,0,0,41,1414.77735304005,1416.131,1414.77735304005,1414.77735304005,1413.425,"no"
"OG0022114",0,3.111171,0,0.032652,4.142407,0,88.996,0,1,97,1898.13637124456,1898.131,1898.13637124456,1900.857,1895.425,"no"
"OG0022115",0,6.6834,0,0,10.115195,0,150.994,0,0,187,1497.77738889162,1499.131,1497.77738889162,1497.77738889162,1496.425,"no"
"OG0022116",0,2.423933,0,0.064595,4.829097,0,35,0,1,57,958.135100348686,958.131,958.135100348686,960.857,955.425,"no"
"OG0022117",1.42386,0,3.539324,0,0.322938,3,0,10,0,0.999,142.25903080359,189.318361803115,190.436995807674,189.318361803115,250.465,"no"
"OG0022118",0,4.812653,0.093086,0,7.048877,0,51,1,0,61,709.168099009646,703.175,724.08,709.168099009646,700.483,"no"
"OG0022119",0,2.974845,0,0,7.124472,0,21,0,0,41,467.117196597385,468.417,467.117196597385,467.117196597385,465.821,"no"
"OG0022120",0,22.860312,0.073981,0.139029,28.297073,0,306.661,1,2,310.231,895.322404461564,890.131,911.067,892.857,887.425,"no"
"OG0022121",0,2.453494,0,0.048723,3.701271,0,47,0,1,58,1271.13573226778,1271.131,1271.13573226778,1273.857,1268.425,"no"
"OG0022122",0,1.424491,0,0,2.27744,0,26,0,0,34,1209.77724341095,1211.131,1209.77724341095,1209.77724341095,1208.425,"no"
"OG0022123",0,19.820824,0.15347,0,18.683786,0,125,1,0,96,424.393788288407,418.472,439.184,424.393788288407,415.905,"no"
"OG0022124",0,10.366811,0.121547,0.398278,14.169073,0,170,2,7,190,1093.33097535258,1088.131,1109.067,1090.857,1085.425,"no"
"OG0022125",0,13.250449,0,0,17.538838,0,30.946,0,0,33,153.628704023695,154.969,153.628704023695,153.628704023695,152.3,"no"
"OG0022126",9.060007,1.610316,10.448437,6.230227,0.098542,111,20,131,83,1,827.217,824.131,845.067,826.857,821.425,"no"
"OG0022127",0,0.849481,0,0,1.351806,0,10,0,0,13,779.776826197727,781.131,779.776826197727,779.776826197727,778.425,"no"
"OG0022128",0.209759,0.02949,3.264633,0.19285,0,7,1,110,7,0,2253.217,2250.131,2271.067,2252.857,2256.80273094087,"no"
"OG0022129",0,2.322989,0,0.043166,3.484342,0,50.241,0,1,61.66,1435.13595332026,1435.131,1435.13595332026,1437.857,1432.425,"no"
"OG0022130",7.392598,1.250153,6.014583,8.29743,0,41,7,35,50,0,374.465,371.546,392.223,374.01,377.97234347178,"no"
"OG0022131",0,9.461805,0.172668,0.161511,13.685639,0,164,3,3,194,1155.33305839681,1150.131,1171.067,1152.857,1147.425,"no"
"OG0022132",0,1.172524,0,0.032211,1.853603,0,34,0,1,44,1924.13638874898,1924.131,1924.13638874898,1926.857,1921.425,"no"
"OG0022133",0,0,0,0,2.769037,0,0,0,0,32,935.425,935.425,935.425,935.425,935.425,"no"
"OG0022134",0,2.146522,0,0.060679,3.739238,0,33,0,1,47,1020.13525631925,1020.131,1020.13525631925,1022.857,1017.425,"no"
"OG0022135",0,3.000957,0.054485,0,5.269893,0,55,1,0,79,1222.16217854203,1216.131,1237.067,1222.16217854203,1213.425,"no"
"OG0022136",0,0.965224,0,0,1.436687,0,13,0,0,16,897.572163359222,893.702643473432,897.572163359222,897.572163359222,901.458437345782,"no"
"OG0022137",0,2.27521,0,0,5.297352,0,20,0,0,38,581.967997336623,583.292,581.967997336623,581.967997336623,580.647,"no"
"OG0022138",0,4.411379,0,0,7.868426,0,33,0,0,48,495.083799779391,496.383,495.083799779391,495.083799779391,493.788,"no"
"OG0022139",0,2.440767,0,0.073638,2.364869,0,30.903,0,1,24.466,840.134739901689,840.131,840.134739901689,842.857,837.425,"no"
"OG0022140",0,8.599267,0,0,4.497003,0,19,0,0,8,145.298617212966,146.612,145.298617212966,145.298617212966,143.997,"no"
"OG0022141",0.315379,0.207609,6.330714,0.096694,0,3,2,62,1,0,642.263,639.236,660.1,641.887,645.818691583322,"no"
"OG0022142",0,8.55214,0.115984,0,14.223667,0,72.216,1,0,98,566.288127464344,560.32,581.131,566.288127464344,557.702,"no"
"OG0022143",0,2.764634,0,0,4.805702,0,67.501,0,0,96.027,1618.77743457061,1620.131,1618.77743457061,1618.77743457061,1617.425,"no"
"OG0022144",1.109991,0.54815,1.830075,1.633602,0,10,5,17,16,0,608.283,605.269,626.11,607.897,611.834113217885,"no"
"OG0022145",0,3.687096,0.058505,0,6.318893,0,62.852,1,0,88.09,1137.15879249024,1131.131,1152.067,1137.15879249024,1128.425,"no"
"OG0022146",0.334096,0.109993,0,0,5.12111,3,1,0,0,38,606.283,603.27,603.389914382595,603.389914382595,600.63,"no"
"OG0022147",1.679211,0.59593,0.85647,1.791224,0,25,9,13,29,0,1005.217,1002.131,1023.067,1004.857,1008.78395260841,"no"
"OG0022148",0,2.161618,0,0.054499,4.361843,0,37.011,0,1,61.077,1136.135502416,1136.131,1136.135502416,1138.857,1133.425,"no"
"OG0022149",3.368164,0.622647,2.33853,6.710873,0,48,9,34.004,104,0,962.217,959.131,980.067,961.857,965.78244602464,"no"
"OG0022150",0.09024,25.196334,0.116581,0.248977,37.823763,1,282.939,1.325,3,346.92,748.217,745.131,766.067,747.857,742.425,"no"
"OG0022151",0.080657,0.039707,2.14438,0.07416,0,2,1,53.833,2,0,1674.217,1671.131,1692.067,1673.857,1677.79748039901,"no"
"OG0022152",0,6.763923,0,0.063733,9.612127,0,98.992,0,1,115,971.135134702291,971.131,971.135134702291,973.857,968.425,"no"
"OG0022153",0.050911,7.171485,0.050148,0,10.053511,1,142.999,1,0,164,1326.217,1323.131,1344.067,1328.42800645651,1320.425,"no"
"OG0022154",0.024959,1.055941,0,0.045893,1.379349,1,43,0,2,46,2705.217,2702.131,2702.90648855331,2704.857,2699.425,"no"
"OG0022155",0,3.338514,0,0,5.224014,0,30,0,0,38.312,594.952034572536,596.274,594.952034572536,594.952034572536,593.633,"no"
"OG0022156",4.124377,0.762612,1.767159,0.118577,0.233174,61,12,14,2,3,998.611287139124,1044.131,533.978197355756,1046.857,1041.425,"no"
"OG0022157",0,4.019121,0,0.19636,7.804804,0,19,0,1,30,313.629480822887,313.69,313.629480822887,316.085,311.133,"no"
"OG0022158",1.141073,0,1.646764,0,4.597336,8,0,12,0,34,473.371,518.236025167406,491.158,518.236025167406,598.632,"no"
"OG0022159",0,3.355937,0.085096,0,6.320297,0,39,1,0,60,777.136289187718,771.131,792.067,777.136289187718,768.425,"no"
"OG0022160",22.137425,23.227924,29.080334,10.657361,8.166781,99,82,140,49,25,301.948763463682,234.250433601298,324.488531434405,285.366490749727,247.785774677073,"no"
"OG0022161",0.421592,0,2.749891,0,0,8,0,53,0,0,1281.217,1290.11112875558,1299.067,1290.11112875558,1290.11112875558,"no"
"OG0022162",0,10.725305,0.209288,0.099165,12.039928,0,100.739,2,1,92.31,628.395233595305,623.254,644.105,625.89,620.6,"no"
"OG0022163",0,13.624321,0,0.059119,21.545432,0,215,0,1,278,1047.13531846892,1047.131,1047.13531846892,1049.857,1044.425,"no"
"OG0022164",0,2.605073,0,0.073719,3.71344,0,66,0,2,77,1681.13620403283,1681.131,1681.13620403283,1683.857,1678.425,"no"
"OG0022165",0,2.688241,0,0,0,0,21,0,0,0,518.357,518.357,518.357,518.357,518.357,"no"
"OG0022166",0,5.064562,0.085315,0.039739,5.460705,0,119,2,1,105,1564.34267870188,1559.131,1580.067,1561.857,1556.425,"no"
"OG0022167",0.053492,0,2.738053,0,0,1,0,52,0,0,1262.217,1271.11066730596,1280.067,1271.11066730596,1271.11066730596,"no"
"OG0022168",3.210532,0.633367,3.844948,4.797857,0,40,8,49.006,65,0,841.217,838.131,859.067,840.857,844.777389303665,"no"
"OG0022169",0.659645,0,1.419997,1.353428,0,4,0,9,8.918,0,409.425,415.115495984656,427.195,408.984,415.115495984656,"no"
"OG0022170",0,6.713107,0.078326,0,10.586441,0,172,2,0,222,1706.17504679042,1700.131,1721.067,1706.17504679042,1697.425,"no"
"OG0022171",0,1.377665,0,0,3.031821,0,25,0,0,45,1202.77723900771,1204.131,1202.77723900771,1202.77723900771,1201.425,"no"
"OG0022172",0.074342,0,0,0.068366,0.717574,1,0,0,1,8,908.217,906.162454376299,906.162454376299,907.857,902.425,"no"
"OG0022173",0,2.369247,0,0,4.615708,0,25.499,0,0,40.57,712.816228241192,714.164,712.816228241192,712.816228241192,711.471,"no"
"OG0022174",0,4.691043,0.01957,0.072468,9.229371,0,242,1,4,390,3428.35750646247,3423.131,3444.067,3425.857,3420.425,"no"
"OG0022175",0,2.328964,0,0,3.920168,0,17.492,0,0,24.011,497.082307919926,498.381,497.082307919926,497.082307919926,495.787,"no"
"OG0022176",0.346173,0,0.215123,0,7.435041,5,0,1,0,53,975.217,560.732818153776,313.318,560.732818153776,577.007310766276,"no"
"OG0022177",0,0.667187,0,0,2.003172,0,31,0,0,76.233,3081.77770299465,3083.131,3081.77770299465,3081.77770299465,3080.425,"no"
"OG0022178",0.03925,2.563402,0,0.108264,4.416523,1,66.335,0,3,93.543,1720.217,1717.131,1717.90590838074,1719.857,1714.425,"no"
"OG0022179",0.030632,15.385371,0.060666,0.084488,17.746919,1,510.36,2,3,482,2204.217,2201.131,2222.067,2203.857,2198.425,"no"
"OG0022180",0,0.768736,0,0,1.301563,0,13,0,0,18,1120.77718333083,1122.131,1120.77718333083,1120.77718333083,1119.425,"no"
"OG0022181",1.940465,0.251512,2.213081,2.676373,0,38,5,44,57,0,1322.217,1319.131,1340.067,1321.857,1325.79205689508,"no"
"OG0022182",0,8.872903,0,0,10.625982,0,49.816,0,0,48.57,371.261793477325,372.544,371.261793477325,371.261793477325,369.984,"no"
"OG0022183",0,5.039033,0.060609,0,6.607812,0,82.86,1,0,88.852,1097.15701828702,1091.131,1112.067,1097.15701828702,1088.425,"no"
"OG0022184",22.324607,23.283399,14.689852,15.787231,12.704097,96,73,70,60,35,290.343521027134,208.043619035649,321.181981358628,235.885916736634,223.003806599635,"no"
"OG0022185",0,3.463699,0.059539,0.055722,5.111865,0,58,1,1,70,1116.33177494278,1111.131,1132.067,1113.857,1108.425,"no"
"OG0022186",0,3.877862,0,0.148738,7.468258,0,73,0,3,115,1249.13569819893,1249.131,1249.13569819893,1251.857,1246.425,"no"
"OG0022187",0,9.859942,0,0.207712,19.970934,0,266,0,6,441,1790.1362930912,1790.131,1790.1362930912,1792.857,1787.425,"no"
"OG0022188",0.065159,6.940261,0.063944,0.059918,9.975175,1,108.057,1,1,126.984,1036.217,1033.131,1054.067,1035.857,1030.425,"no"
"OG0022189",0,0.46451,0,0,1.231602,0,6,0,0,13,855.776930440988,857.131,855.776930440988,855.776930440988,854.425,"no"
"OG0022190",0,1.187005,0,0,2.322614,0,14.993,0,0,23.972,836.776906155398,838.131,836.776906155398,836.776906155398,835.425,"no"
"OG0022191",0,3.89979,0,0,6.527409,0,14,0,0,19,236.909438748227,238.212,236.909438748227,236.909438748227,235.614,"no"
"OG0022192",0,2.24421,0,0,5.206682,0,39,0,0,74,1151.77720531143,1153.131,1151.77720531143,1151.77720531143,1150.425,"no"
"OG0022193",0,2.786854,0,0.100038,3.144941,0,52,0,2,48,1238.13568071049,1238.131,1238.13568071049,1240.857,1235.425,"no"
"OG0022194",0.160643,0,0,0,5.169474,4,0,0,0,107,1681.217,1678.31850142486,1678.31850142486,1678.31850142486,1675.425,"no"
"OG0022195",0,4.05742,0,0.122109,6.865178,0,93.073,0,3,128.868,1522.13605124886,1522.131,1522.13605124886,1524.857,1519.425,"no"
"OG0022196",37.89026,9.544823,36.649271,0.934303,14.367624,76,19,82,2,23,135.429,132.088,150.806,132.861,129.578,"no"
"OG0022197",0,4.289335,0.039392,0.073327,5.5848,0,109.253,1,2,116.425,1695.34478212619,1690.131,1711.067,1692.857,1687.425,"no"
"OG0022198",0,1.458746,0.047099,0,2.703088,0,31,1,0,47,1416.16838920944,1410.131,1431.067,1416.16838920944,1407.425,"no"
"OG0022199",50.385956,10.62431,51.643143,61.175552,20.607686,79.014,16,92.004,99.998,47.011,105.881290861128,99.9302941471022,120.078778709073,101.453771483566,184.656,"no"
"OG0022200",0,1.798927,0,0,3.816232,0,34,0,0,59,1252.77726937992,1254.131,1252.77726937992,1252.77726937992,1251.425,"no"
"OG0022201",0,3.582027,0,0,3.907028,0,46,0,0,41,850.776924155209,852.131,850.776924155209,850.776924155209,849.425,"no"
"OG0022202",0,1.105348,0.030889,0,1.425064,0,36,1,0,38,2167.18197054334,2161.131,2182.067,2167.18197054334,2158.425,"no"
"OG0022203",14.480386,3.513696,8.189853,17.819065,0,89.736,22,53,120,0,418.418,415.473,436.185,417.977,421.933559148771,"no"
"OG0022204",0,1.640446,0,0,2.495879,0,33.996,0,0,42.318,1373.77733373171,1375.131,1373.77733373171,1373.77733373171,1372.425,"no"
"OG0022205",0,61.353635,0,0.560069,66.54187,0,102,0,1,89,109.794082524113,110.316,109.794082524113,110.819,108.264,"no"
"OG0022206",0,13.535564,0.077556,0.072946,16.94728,0,173.006,1,1,177.006,853.320078721789,848.131,869.067,850.857,845.425,"no"
"OG0022207",0,15.776395,0,0.650107,28.196302,0,45,0,2,65,188.928519118736,189.27,188.928519118736,190.942,186.599,"no"
"OG0022208",0,0.443476,0,0,0.868708,0,5,0,0,8,746.776774327509,748.131,746.776774327509,746.776774327509,745.425,"no"
"OG0022209",0.184609,0.060647,1.99473,0.90537,0,3,1,33,16,0,1097.217,1094.131,1115.067,1096.857,1100.78678280723,"no"
"OG0022210",0,9.778588,0.088446,0.166877,11.838729,0,109.218,1,2,108,746.312980366652,741.131,762.067,743.857,738.425,"no"
"OG0022211",0,0,10.006078,0.504357,0,0,0,112,6,0,746.358006980912,746.358006980912,754.440854418784,738.361756686236,746.358006980912,"no"
"OG0022212",0,6.442844,0,0.126032,13.268078,0,191,0,4,322,1967.13641668314,1967.131,1967.13641668314,1969.857,1964.425,"no"
"OG0022213",0,2.660993,0,0,5.05582,0,29,0,0,45,721.805739411927,723.156,721.805739411927,721.805739411927,720.458,"no"
"OG0022214",4.344106,0.659327,5.140395,4.993845,0,52,8,63,65,0,808.217,805.131,826.067,807.857,811.77575047407,"no"
"OG0022215",4.091856,3.34486,2.915619,5.109047,4.986548,30.504,31,22.543,41.399,41,503.342,614.980835580562,521.147,502.934,665.536,"no"
"OG0022216",0,1.857817,0,0,3.427842,0,49,0,0,74,1748.7774766033,1750.131,1748.7774766033,1748.7774766033,1747.425,"no"
"OG0022217",3.62803,0.678422,4.665368,3.842578,0,79,15,103,91,0,1470.217,1467.131,1488.067,1469.857,1473.79465159967,"no"
"OG0022218",0.05008,11.641928,0,0.046048,19.898097,1,236,0,1,330,1348.217,1345.131,1345.90546823745,1347.857,1342.425,"no"
"OG0022219",0,1.452375,0,0.035694,1.634371,0,38,0,1,35,1736.13625036826,1736.131,1736.13625036826,1738.857,1733.425,"no"
"OG0022220",0,7.621251,0,0.041856,10.217081,0,170,0,1,186.485,1480.13600541029,1480.131,1480.13600541029,1482.857,1477.425,"no"
"OG0022221",74.928089,38.948901,40.691537,31.956186,18.240854,361,318,202,163.003,121.555,325.303051714918,541.763242032837,334.594302419788,316.590322949115,539.40413754981,"no"
"OG0022222",0,2.484088,0,0.030532,4.032405,0,76,0,1,101,2030.13645547302,2030.131,2030.13645547302,2032.857,2027.425,"no"
"OG0022223",0,9.371211,0.100185,0,8.849376,0,92.112,1,0,71.014,658.208113797117,652.223,673.097,658.208113797117,649.555,"no"
"OG0022224",1.348649,0.629871,1.669284,1.566579,0,19,9,24,24,0,951.217,948.131,969.067,950.857,954.782038956991,"no"
"OG0022225",0,2.936268,0,0.171014,3.59525,0,32,0,2,32,723.156297692215,723.156,723.156297692215,725.865,720.458,"no"
"OG0022226",0,0.887268,0,0.040555,1.313112,0,40.892,0,2,49.566,3058.13686261793,3058.131,3058.13686261793,3060.857,3055.425,"no"
"OG0022227",0,7.67972,0,0,19.033295,0,83.001,0,0,168,715.812734505331,717.16,715.812734505331,715.812734505331,714.468,"no"
"OG0022228",9.705836,1.614149,9.409447,10.391611,0,225,38,221,262,0,1565.217,1562.131,1583.067,1564.857,1568.79606011423,"no"
"OG0022229",0,6.861441,0.056924,0,7.504154,0,120.273,1,0,107.58,1169.16012479435,1163.131,1184.067,1169.16012479435,1160.425,"no"
"OG0022230",0.310141,0,0,0,4.707695,2,0,0,0,25.002,435.407,432.635177218636,432.635177218636,432.635177218636,429.881,"no"
"OG0022232",1.086562,0.093057,1.397345,2.302202,0,23,2,30,53,0,1429.217,1426.131,1447.067,1428.857,1432.79398625358,"no"
"OG0022233",0,0.962829,0,0,1.834871,0,9,0,0,14,618.928579582491,620.256,618.928579582491,618.928579582491,617.604,"no"
"OG0022234",0,2.598643,0,0,3.650338,0,47,0,0,54,1198.77723646848,1200.131,1198.77723646848,1198.77723646848,1197.425,"no"
"OG0022235",0,0.498967,0.444216,0,10.547753,0,1,1,0,17,138.076624014962,132.986,151.732,138.076624014962,130.46,"no"
"OG0022236",0,3.277375,0,0,4.221121,0,110,0,0,116,2225.77758877095,2227.131,2225.77758877095,2225.77758877095,2224.425,"no"
"OG0022237",0,1.217997,0,0,2.713378,0,11,0,0,20,597.951044129868,599.272,597.951044129868,597.951044129868,596.633,"no"
